Name	gene	Chromosome	orf_classification
YOR204W	DED1	15	Verified
YOR205C	GEP3	15	Verified
YOR206W	NOC2	15	Verified
YOR207C	RET1	15	Verified
YOR208W	PTP2	15	Verified
YOR209C	NPT1	15	Verified
YOR210W	RPB10	15	Verified
YOR211C	MGM1	15	Verified
YOR212W	STE4	15	Verified
YOR213C	SAS5	15	Verified
YOR214C	SPR2	15	Verified
YOR215C	AIM41	15	Verified
YOR216C	RUD3	15	Verified
YOR217W	RFC1	15	Verified
YOR219C	STE13	15	Verified
YOR220W	RCN2	15	Verified
YOR221C	MCT1	15	Verified
YOR222W	ODC2	15	Verified
YOR223W	DSC3	15	Verified
YOR224C	RPB8	15	Verified
YOR226C	ISU2	15	Verified
YOR227W	HER1	15	Verified
YOR228C	MCP1	15	Verified
YOR229W	WTM2	15	Verified
YOR230W	WTM1	15	Verified
YOR231W	MKK1	15	Verified
YOR231C-A		15	Dubious
YOR232W	MGE1	15	Verified
YOR233W	KIN4	15	Verified
YOR234C	RPL33B	15	Verified
YOR235W	IRC13	15	Uncharacterized
YOR236W	DFR1	15	Verified
YOR237W	HES1	15	Verified
YOR238W		15	Uncharacterized
YOR239W	ABP140	15	Verified
YOR241W	MET7	15	Verified
YOR242C	SSP2	15	Verified
YOR243C	PUS7	15	Verified
YJR162C		10	Dubious
YAL068C	PAU8	10	Verified
YJL222W-B		10	Dubious
YJL222W	VTH2	10	Verified
YIL172C	IMA3	10	Verified
YJL221C	IMA4	10	Verified
YJL219W	HXT9	10	Verified
YJL216C	IMA5	10	Verified
YJL214W	HXT8	10	Verified
YJL213W		10	Verified
YJL212C	OPT1	10	Verified
YJL211C		10	Dubious
YJL210W	PEX2	10	Verified
YJL209W	CBP1	10	Verified
YJL208C	NUC1	10	Verified
YJL207C	LAA1	10	Verified
YJL206C		10	Uncharacterized
YJL205C	NCE101	10	Verified
YJL204C	RCY1	10	Verified
YJL203W	PRP21	10	Verified
YJL201W	ECM25	10	Verified
YJL200C	ACO2	10	Verified
YJL199C	MBB1	10	Verified
YJL198W	PHO90	10	Verified
YJL197W	UBP12	10	Verified
YJL197C-A		10	Dubious
YJL196C	ELO1	10	Verified
YJL195C		10	Dubious
YJL194W	CDC6	10	Verified
YJL193W		10	Uncharacterized
YJL192C	SOP4	10	Verified
YJL191W	RPS14B	10	Verified
YJL190C	RPS22A	10	Verified
YJL189W	RPL39	10	Verified
YJL188C	BUD19	10	Dubious
YJL187C	SWE1	10	Verified
YJL186W	MNN5	10	Verified
YJL185C	ATG36	10	Verified
YJL184W	GON7	10	Verified
YJL183W	MNN11	10	Verified
YJL182C		10	Dubious
YJL181W	RBH1	10	Uncharacterized
YJL180C	ATP12	10	Verified
YJL179W	PFD1	10	Verified
YJL178C	ATG27	10	Verified
YJL177W	RPL17B	10	Verified
YJL176C	SWI3	10	Verified
YJL175W		10	Dubious
YJL174W	KRE9	10	Verified
YJL173C	RFA3	10	Verified
YJL172W	CPS1	10	Verified
YJL171C	TOH1	10	Verified
YJL170C	ASG7	10	Verified
YJL169W		10	Dubious
YJL168C	SET2	10	Verified
YJL167W	ERG20	10	Verified
YJL166W	QCR8	10	Verified
YJL165C	HAL5	10	Verified
YJL164C	TPK1	10	Verified
YJL163C		10	Uncharacterized
YJL162C	JJJ2	10	Verified
YJL161W	FMP33	10	Uncharacterized
YJL160C	PIR5	10	Uncharacterized
YJL159W	HSP150	10	Verified
YJL158C	CIS3	10	Verified
YJL157C	FAR1	10	Verified
YJL156C	SSY5	10	Verified
YJL155C	FBP26	10	Verified
YJL154C	VPS35	10	Verified
YJL153C	INO1	10	Verified
YJL152W		10	Dubious
YJL151C	SNA3	10	Verified
YJL150W		10	Dubious
YJL149W	DAS1	10	Verified
YJL148W	RPA34	10	Verified
YJL147C	SMT1	10	Uncharacterized
YJL146W	IDS2	10	Verified
YJL145W	SFH5	10	Verified
YJL144W	ROQ1	10	Verified
YJL143W	TIM17	10	Verified
YJL141C	YAK1	10	Verified
YJL140W	RPB4	10	Verified
YJL139C	YUR1	10	Verified
YJL138C	TIF2	10	Verified
YJL137C	GLG2	10	Verified
YJL136W-A		10	Uncharacterized
YJL136C	RPS21B	10	Verified
YJL135W		10	Dubious
YJL134W	LCB3	10	Verified
YJL133C-A	DPI8	10	Uncharacterized
YJL133W	MRS3	10	Verified
YJL132W		10	Uncharacterized
YJL131C	AIM23	10	Verified
YJL130C	URA2	10	Verified
YJL129C	TRK1	10	Verified
YJL128C	PBS2	10	Verified
YJL127W-A		10	Dubious
YJL127C-B	MCO6	10	Uncharacterized
YJL127C	SPT10	10	Verified
YJL126W	NIT2	10	Verified
YJL125C	GCD14	10	Verified
YJL124C	LSM1	10	Verified
YJL123C	MTC1	10	Verified
YJL122W	ALB1	10	Verified
YJL121C	RPE1	10	Verified
YJL120W		10	Dubious
YJL118W		10	Verified
YJL117W	PHO86	10	Verified
YJL116C	NCA3	10	Verified
YJL115W	ASF1	10	Verified
YJL112W	MDV1	10	Verified
YJL111W	CCT7	10	Verified
YJL110C	GZF3	10	Verified
YJL109C	UTP10	10	Verified
YJL108C	PRM10	10	Verified
YJL106W	IME2	10	Verified
YJL105W	SET4	10	Verified
YJL104W	PAM16	10	Verified
YJL103C	GSM1	10	Verified
YJL102W	MEF2	10	Verified
YJL101C	GSH1	10	Verified
YJL100W	LSB6	10	Verified
YJL099W	CHS6	10	Verified
YJL098W	SAP185	10	Verified
YJL097W	PHS1	10	Verified
YJL096W	MRPL49	10	Verified
YJL095W	BCK1	10	Verified
YJL094C	KHA1	10	Verified
YJL093C	TOK1	10	Verified
YJL092W	SRS2	10	Verified
YJL091C	GWT1	10	Verified
YJL090C	DPB11	10	Verified
YJL089W	SIP4	10	Verified
YJL088W	ARG3	10	Verified
YJL087C	TRL1	10	Verified
YJL086C		10	Dubious
YJL085W	EXO70	10	Verified
YJL084C	ALY2	10	Verified
YJL083W	TAX4	10	Verified
YJL082W	IML2	10	Verified
YJL081C	ARP4	10	Verified
YJL080C	SCP160	10	Verified
YJL079C	PRY1	10	Verified
YJL078C	PRY3	10	Verified
YJL077W-B		10	Uncharacterized
YJL077W-A		10	Uncharacterized
YJL076W	NET1	10	Verified
YJL075C	APQ13	10	Uncharacterized
YJL074C	SMC3	10	Verified
YJL073W	JEM1	10	Verified
YJL072C	PSF2	10	Verified
YJL071W	ARG2	10	Verified
YJL070C		10	Uncharacterized
YJL069C	UTP18	10	Verified
YJL068C		10	Verified
YJL067W		10	Dubious
YJL066C	MPM1	10	Verified
YJL065C	DLS1	10	Verified
YJL064W		10	Dubious
YJL063C	MRPL8	10	Verified
YJL062W-A	COA3	10	Verified
YJL062W	LAS21	10	Verified
YJL061W	NUP82	10	Verified
YJL060W	BNA3	10	Verified
YJL059W	YHC3	10	Verified
YJL058C	BIT61	10	Verified
YJL057C	IKS1	10	Verified
YJL056C	ZAP1	10	Verified
YJL055W	LOG1	10	Verified
YJL054W	TIM54	10	Verified
YJL053W	PEP8	10	Verified
YJL052C-A		10	Uncharacterized
YJL052W	TDH1	10	Verified
YJL051W	IRC8	10	Verified
YJL050W	MTR4	10	Verified
YJL049W	CHM7	10	Uncharacterized
YJL048C	UBX6	10	Verified
YJL047C-A		10	Uncharacterized
YJL047C	RTT101	10	Verified
YJL046W	AIM22	10	Verified
YJL045W	SDH9	10	Verified
YJL044C	GYP6	10	Verified
YJL043W		10	Uncharacterized
YJL042W	MHP1	10	Verified
YJL041W	NSP1	10	Verified
YJL039C	NUP192	10	Verified
YJL038C	LOH1	10	Verified
YJL037W	IRC18	10	Verified
YJL036W	SNX4	10	Verified
YJL035C	TAD2	10	Verified
YJL034W	KAR2	10	Verified
YJL033W	HCA4	10	Verified
YJL032W		10	Dubious
YJL031C	BET4	10	Verified
YJL030W	MAD2	10	Verified
YJL029C	VPS53	10	Verified
YJL027C		10	Uncharacterized
YJL026W	RNR2	10	Verified
YJL026C-A		10	Dubious
YJL025W	RRN7	10	Verified
YJL024C	APS3	10	Verified
YJL023C	PET130	10	Verified
YJL022W		10	Dubious
YJL020C	BBC1	10	Verified
YJL020W-A		10	Dubious
YJL019W	MPS3	10	Verified
YJL016W	TPH3	10	Uncharacterized
YJL015C		10	Dubious
YJL014W	CCT3	10	Verified
YJL013C	MAD3	10	Verified
YJL012C	VTC4	10	Verified
YJL011C	RPC17	10	Verified
YJL010C	NOP9	10	Verified
YJL009W		10	Dubious
YJL008C	CCT8	10	Verified
YJL007C		10	Uncharacterized
YJL006C	CTK2	10	Verified
YJL005W	CYR1	10	Verified
YJL004C	SYS1	10	Verified
YJL003W	COX16	10	Verified
YJL002C	OST1	10	Verified
YJL001W	PRE3	10	Verified
YJR001W	AVT1	10	Verified
YJR002W	MPP10	10	Verified
YJR003C	MRX12	10	Uncharacterized
YJR004C	SAG1	10	Verified
YJR005W	APL1	10	Verified
YJR005C-A	LSO1	10	Verified
YJR006W	POL31	10	Verified
YJR007W	SUI2	10	Verified
YJR008W	MHO1	10	Verified
YJR009C	TDH2	10	Verified
YJR010W	MET3	10	Verified
YJR010C-A	SPC1	10	Verified
YJR011C		10	Uncharacterized
YJR012C		10	Verified
YJR013W	GPI14	10	Verified
YJR014W	TMA22	10	Verified
YJR015W		10	Uncharacterized
YJR016C	ILV3	10	Verified
YJR017C	ESS1	10	Verified
YJR018W		10	Dubious
YJR019C	TES1	10	Verified
YJR021C	REC107	10	Verified
YJR022W	LSM8	10	Verified
YJR023C		10	Dubious
YJR024C	MDE1	10	Verified
YJR025C	BNA1	10	Verified
YJR031C	GEA1	10	Verified
YJR032W	CPR7	10	Verified
YJR033C	RAV1	10	Verified
YJR034W	PET191	10	Verified
YJR035W	RAD26	10	Verified
YJR036C	HUL4	10	Verified
YJR037W		10	Dubious
YJR038C		10	Dubious
YJR039W	MLO127	10	Uncharacterized
YJR040W	GEF1	10	Verified
YJR041C	URB2	10	Verified
YJR042W	NUP85	10	Verified
YJR043C	POL32	10	Verified
YJR044C	VPS55	10	Verified
YJR045C	SSC1	10	Verified
YJR046W	TAH11	10	Verified
YJR047C	ANB1	10	Verified
YJR048W	CYC1	10	Verified
YJR049C	UTR1	10	Verified
YJR050W	ISY1	10	Verified
YJR051W	OSM1	10	Verified
YJR052W	RAD7	10	Verified
YJR053W	BFA1	10	Verified
YJR054W	KCH1	10	Verified
YJR055W	HIT1	10	Verified
YJR056C		10	Verified
YJR057W	CDC8	10	Verified
YJR058C	APS2	10	Verified
YJR059W	PTK2	10	Verified
YJR060W	CBF1	10	Verified
YJR061W	MNN14	10	Uncharacterized
YJR062C	NTA1	10	Verified
YJR063W	RPA12	10	Verified
YJR064W	CCT5	10	Verified
YJR065C	ARP3	10	Verified
YJR066W	TOR1	10	Verified
YJR067C	YAE1	10	Verified
YJR068W	RFC2	10	Verified
YJR069C	HAM1	10	Verified
YJR070C	LIA1	10	Verified
YJR071W		10	Dubious
YJR072C	NPA3	10	Verified
YJR073C	OPI3	10	Verified
YJR074W	MOG1	10	Verified
YJR075W	HOC1	10	Verified
YJR076C	CDC11	10	Verified
YJR077C	MIR1	10	Verified
YJR078W	BNA2	10	Verified
YJR079W		10	Uncharacterized
YJR080C	AIM24	10	Verified
YJR082C	EAF6	10	Verified
YJR083C	ACF4	10	Verified
YJR084W		10	Verified
YJR085C	TMH11	10	Verified
YJR086W	STE18	10	Verified
YJR088C	EMC2	10	Verified
YJR089W	BIR1	10	Verified
YJR090C	GRR1	10	Verified
YJR091C	JSN1	10	Verified
YJR092W	BUD4	10	Verified
YJR093C	FIP1	10	Verified
YJR094C	IME1	10	Verified
YJR094W-A	RPL43B	10	Verified
YJR095W	SFC1	10	Verified
YJR096W		10	Verified
YJR097W	JJJ3	10	Verified
YJR098C		10	Uncharacterized
YJR099W	YUH1	10	Verified
YJR100C	AIM25	10	Verified
YJR101W	RSM26	10	Verified
YJR102C	VPS25	10	Verified
YJR103W	URA8	10	Verified
YJR104C	SOD1	10	Verified
YJR105W	ADO1	10	Verified
YJR106W	ECM27	10	Verified
YJR107C-A		10	Verified
YJR108W	ABM1	10	Verified
YJR109C	CPA2	10	Verified
YJR110W	YMR1	10	Verified
YJR111C	PXP2	10	Verified
YJR112W	NNF1	10	Verified
YJR112W-A		10	Uncharacterized
YJR113C	RSM7	10	Verified
YJR114W		10	Dubious
YJR116W	TDA4	10	Uncharacterized
YJR117W	STE24	10	Verified
YJR118C	ILM1	10	Verified
YJR119C	JHD2	10	Verified
YJR120W		10	Verified
YJR121W	ATP2	10	Verified
YJR122W	IBA57	10	Verified
YJR123W	RPS5	10	Verified
YJR124C		10	Uncharacterized
YJR125C	ENT3	10	Verified
YJR126C	VPS70	10	Verified
YJR127C	RSF2	10	Verified
YJR128W		10	Uncharacterized
YJR129C	EFM3	10	Verified
YJR130C	STR2	10	Verified
YJR131W	MNS1	10	Verified
YJR132W	NMD5	10	Verified
YJR133W	XPT1	10	Verified
YJR134C	SGM1	10	Verified
YJR135C	MCM22	10	Verified
YJR135W-A	TIM8	10	Verified
YJR136C	TTI2	10	Verified
YJR137C	MET5	10	Verified
YJR138W	IML1	10	Verified
YJR139C	HOM6	10	Verified
YJR140C	HIR3	10	Verified
YJR141W	IPA1	10	Verified
YJR142W		10	Verified
YJR143C	PMT4	10	Verified
YJR144W	MGM101	10	Verified
YJR145C	RPS4A	10	Verified
YJR146W		10	Uncharacterized
YJR147W	HMS2	10	Verified
YJR148W	BAT2	10	Verified
YJR149W		10	Uncharacterized
YJR150C	DAN1	10	Verified
YJR151C	DAN4	10	Verified
YJR151W-A		10	Uncharacterized
YJR152W	DAL5	10	Verified
YJR153W	PGU1	10	Verified
YJR154W		10	Uncharacterized
YJR155W	AAD10	10	Verified
YFL058W	THI5	10	Verified
YJR156C	THI11	10	Verified
YNL332W	THI12	10	Verified
YFL059W	SNZ3	10	Verified
YNL333W	SNZ2	10	Verified
YFL060C	SNO3	10	Verified
YNL334C	SNO2	10	Verified
YFL061W	DDI2	10	Verified
YNL335W	DDI3	10	Verified
YHL048C-A		10	Uncharacterized
YGL137W	SEC27	7	Verified
YGL136C	MRM2	7	Verified
YGL134W	PCL10	7	Verified
YGL133W	ITC1	7	Verified
YGL132W		7	Dubious
YMR105W-A		13	Uncharacterized
YNL338W		14	Dubious
YNL330C	RPD3	14	Verified
YNL329C	PEX6	14	Verified
YNL328C	MDJ2	14	Verified
YNL327W	EGT2	14	Verified
YNL326C	PFA3	14	Verified
YNL325C	FIG4	14	Verified
YNL324W		14	Dubious
YNL323W	LEM3	14	Verified
YOR246C	ENV9	15	Verified
YOR247W	SRL1	15	Verified
YOR248W		15	Dubious
YOR255W	OSW1	15	Verified
